"from_id","from_name","message","created_time","type","link","id","likes_count","comments_count","shares_count"
"21751825648","Justin Trudeau","After a decade of cuts under Harper, we'll re-invest in Canadian culture and create middle-class jobs.","2015-09-22T16:56:10+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153743249580649/?type=3","21751825648_10153743249580649",4950,359,896
"21751825648","Justin Trudeau","Après 10 ans de coupes signées M. Harper, nous réinvestirons dans la culture canadienne et nous créerons des emplois pour la classe moyenne.","2015-09-22T16:56:03+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153743250700649/?type=3","21751825648_10153743250700649",370,26,114
"21751825648","Justin Trudeau","We're now 300,000 strong on Facebook, and it's thanks to you! Help us get to the next 300,000 - share this and ask your friends to join us!","2015-09-22T01:01:24+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153741004400649/?type=3","21751825648_10153741004400649",4912,339,1664
"21751825648","Justin Trudeau","Nous avons atteint les 300 000 « j'aime » sur Facebook, et c'est grâce à vous! Aidez-nous à doubler ce nombre en partageant cette publication et en demandant à vos ami(e)s de s'abonner à notre page.","2015-09-22T01:01:15+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153741031575649/?type=3","21751825648_10153741031575649",488,31,135
"21751825648","Justin Trudeau","What a night! Thanks to Andrew Leslie and all the candidates who joined us. We're bringing Real Change to Orleans! / Quelle soirée! Merci à Andrew Leslie et aux candidats qui étaient présents. À Orléans, nous allons changer ensemble!","2015-09-21T23:52:52+0000","photo","https://www.facebook.com/JustinPJTrudeau/photos/a.101277015648.106166.21751825648/10153740975485649/?type=3","21751825648_10153740977900649",3347,163,349
"21751825648","Justin Trudeau","Thanks Emily for sharing your day with me. SEIU Healthcare makes a real difference in people's lives.","2015-09-21T21:08:31+0000","video","http://lpc.ca/ao3g","21751825648_10153740565370649",1090,135,617
"21751825648","Justin Trudeau","Merci Emily d'avoir partagé ta journée. SEIU Healthcare change la vie des gens. (anglais)","2015-09-21T21:08:31+0000","video","http://lpc.ca/ao3g","21751825648_10153740567105649",124,25,27
"21751825648","Justin Trudeau",NA,"2015-09-21T20:05:03+0000","photo","https://www.facebook.com/LiberalCA/photos/a.108461847006.109074.60266912006/10153026453562007/?type=3","21751825648_10153740573755649",1022,78,0
"21751825648","Justin Trudeau",NA,"2015-09-21T20:04:51+0000","photo","https://www.facebook.com/LiberalCA/photos/a.108461847006.109074.60266912006/10153026454327007/?type=3","21751825648_10153740573235649",402,20,0
"21751825648","Justin Trudeau","I lived in B.C. I worked in B.C. And I'll do more than just talk about B.C., I'll make life better for people who live there. Watch:","2015-09-21T17:25:08+0000","video","https://www.facebook.com/JustinPJTrudeau/videos/10153739983390649/","21751825648_10153739983390649",3021,309,1138
